13:30:22   17.05.2016             Programme Climap                  MeteoSuisse
Heures en UTC 0040 (UTC)  =  01:40 heures Heure d'hiver  =  02:40 heures Heure d'été
Période: 01.01.2011 00:00  -  16.05.2016 00:00 UTC 32767 -> Valeur manquante
nombre de stations  2
     2	Bad Ragaz                496 m s.m.	756910/ 209351
    36	Vaduz                    457 m s.m.	757719/ 221697
nombre de paramètres  1
   211  température de l'air à 2 m du sol; moyenne journalière  [°C]

  STA JAHR MO TG HH MM   211
   36 2015  5 10  0  0  15.3 
   36 2015  5 11  0  0  18.7 
   36 2015  5 12  0  0  22.2 
   36 2015  5 13  0  0  20.5 
   36 2015  5 14  0  0  19.2 
   36 2015  5 15  0  0  10.0 
   36 2015  5 16  0  0  13.5 
   36 2015  5 17  0  0  15.4 
   36 2015  5 18  0  0  17.0 
   36 2015  5 19  0  0  13.1 
   36 2015  5 20  0  0   8.5 
   36 2015  5 21  0  0   7.2 
   36 2015  5 22  0  0  10.5 
   36 2015  5 23  0  0  11.2 
   36 2015  5 24  0  0  13.1 
   36 2015  5 25  0  0  13.7 
   36 2015  5 26  0  0  11.1 
   36 2015  5 27  0  0  11.4 
   36 2015  5 28  0  0  14.9 
   36 2015  5 29  0  0  17.3 
   36 2015  5 30  0  0  16.5 
   36 2015  5 31  0  0  16.7 
   36 2015  6  1  0  0  18.5 
   36 2015  6  2  0  0  19.9 
   36 2015  6  3  0  0  22.1 
   36 2015  6  4  0  0  21.8 
   36 2015  6  5  0  0  24.6 
   36 2015  6  6  0  0  22.7 
   36 2015  6  7  0  0  22.4 
   36 2015  6  8  0  0  18.4 
   36 2015  6  9  0  0  14.9 
   36 2015  6 10  0  0  17.6 
   36 2015  6 11  0  0  20.0 
   36 2015  6 12  0  0  24.4 
   36 2015  6 13  0  0  22.7 
   36 2015  6 14  0  0  19.3 
   36 2015  6 15  0  0  16.3 
   36 2015  6 16  0  0  16.8 
   36 2015  6 17  0  0  17.0 
   36 2015  6 18  0  0  15.7 
   36 2015  6 19  0  0  14.7 
   36 2015  6 20  0  0  11.7 
   36 2015  6 21  0  0  12.8 
   36 2015  6 22  0  0  17.1 
   36 2015  6 23  0  0  14.9 
   36 2015  6 24  0  0  15.6 
   36 2015  6 25  0  0  17.6 
   36 2015  6 26  0  0  19.8 
   36 2015  6 27  0  0  19.2 
   36 2015  6 28  0  0  19.5 
   36 2015  6 29  0  0  20.8 
   36 2015  6 30  0  0  23.0 
   36 2015  7  1  0  0  24.9 
   36 2015  7  2  0  0  26.9 
   36 2015  7  3  0  0  28.0 
   36 2015  7  4  0  0  28.4 
   36 2015  7  5  0  0  28.3 
   36 2015  7  6  0  0  24.7 
   36 2015  7  7  0  0  27.7 
   36 2015  7  8  0  0  20.3 
   36 2015  7  9  0  0  18.7 
   36 2015  7 10  0  0  18.4 
   36 2015  7 11  0  0  23.3 
   36 2015  7 12  0  0  23.8 
   36 2015  7 13  0  0  21.0 
   36 2015  7 14  0  0  23.6 
   36 2015  7 15  0  0  23.0 
   36 2015  7 16  0  0  25.2 
   36 2015  7 17  0  0  24.9 
   36 2015  7 18  0  0  23.2 
   36 2015  7 19  0  0  23.6 
   36 2015  7 20  0  0  23.5 
   36 2015  7 21  0  0  25.2 
   36 2015  7 22  0  0  24.9 
   36 2015  7 23  0  0  21.1 
   36 2015  7 24  0  0  21.4 
   36 2015  7 25  0  0  19.9 
   36 2015  7 26  0  0  17.3 
   36 2015  7 27  0  0  18.9 
   36 2015  7 28  0  0  18.0 
   36 2015  7 29  0  0  15.8 
   36 2015  7 30  0  0  15.0 
   36 2015  7 31  0  0  16.7 
   36 2015  8  1  0  0  16.9 
   36 2015  8  2  0  0  19.3 
   36 2015  8  3  0  0  22.8 
   36 2015  8  4  0  0  22.2 
   36 2015  8  5  0  0  22.3 
   36 2015  8  6  0  0  25.9 
   36 2015  8  7  0  0  27.7 
   36 2015  8  8  0  0  26.9 
   36 2015  8  9  0  0  23.4 
   36 2015  8 10  0  0  22.8 
   36 2015  8 11  0  0  23.0 
   36 2015  8 12  0  0  23.8 
   36 2015  8 13  0  0  25.7 
   36 2015  8 14  0  0  20.7 
   36 2015  8 15  0  0  17.0 
   36 2015  8 16  0  0  16.4 
   36 2015  8 17  0  0  16.1 
   36 2015  8 18  0  0  16.4 
   36 2015  8 19  0  0  13.9 
   36 2015  8 20  0  0  15.6 
   36 2015  8 21  0  0  16.8 
   36 2015  8 22  0  0  18.5 
   36 2015  8 23  0  0  21.3 
   36 2015  8 24  0  0  18.7 
   36 2015  8 25  0  0  16.1 
   36 2015  8 26  0  0  19.2 
   36 2015  8 27  0  0  23.4 
   36 2015  8 28  0  0  24.0 
   36 2015  8 29  0  0  24.9 
   36 2015  8 30  0  0  25.7 
   36 2015  8 31  0  0  25.0 
   36 2015  9  1  0  0  21.3 
   36 2015  9  2  0  0  16.2 
   36 2015  9  3  0  0  14.9 
   36 2015  9  4  0  0  15.9 
   36 2015  9  5  0  0  11.8 
   36 2015  9  6  0  0  11.1 
   36 2015  9  7  0  0  11.7 
   36 2015  9  8  0  0  12.1 
   36 2015  9  9  0  0  12.5 
   36 2015  9 10  0  0  11.5 
   36 2015  9 11  0  0  15.3 
   36 2015  9 12  0  0  20.8 
   36 2015  9 13  0  0  18.9 
   36 2015  9 14  0  0  14.8 
   36 2015  9 15  0  0  15.0 
   36 2015  9 16  0  0  25.1 
   36 2015  9 17  0  0  18.8 
   36 2015  9 18  0  0  12.6 
   36 2015  9 19  0  0  13.5 
   36 2015  9 20  0  0  13.0 
   36 2015  9 21  0  0  12.7 
   36 2015  9 22  0  0  13.3 
   36 2015  9 23  0  0   9.7 
   36 2015  9 24  0  0  10.6 
   36 2015  9 25  0  0  11.5 
   36 2015  9 26  0  0  12.5 
   36 2015  9 27  0  0  12.6 
   36 2015  9 28  0  0   9.9 
   36 2015  9 29  0  0   9.3 
   36 2015  9 30  0  0   9.2 
   36 2015 10  1  0  0   8.8 
   36 2015 10  2  0  0  11.1 
   36 2015 10  3  0  0  15.6 
   36 2015 10  4  0  0  13.3 
   36 2015 10  5  0  0  14.9 
   36 2015 10  6  0  0  15.6 
   36 2015 10  7  0  0  13.9 
   36 2015 10  8  0  0  12.7 
   36 2015 10  9  0  0  12.9 
   36 2015 10 10  0  0  10.9 
   36 2015 10 11  0  0  12.0 
   36 2015 10 12  0  0  10.5 
   36 2015 10 13  0  0   9.5 
   36 2015 10 14  0  0   7.0 
   36 2015 10 15  0  0   6.1 
   36 2015 10 16  0  0   6.2 
   36 2015 10 17  0  0   7.3 
   36 2015 10 18  0  0   6.9 
   36 2015 10 19  0  0   6.6 
   36 2015 10 20  0  0   5.9 
   36 2015 10 21  0  0   6.1 
   36 2015 10 22  0  0   7.3 
   36 2015 10 23  0  0  10.9 
   36 2015 10 24  0  0  10.5 
   36 2015 10 25  0  0  11.3 
   36 2015 10 26  0  0   7.8 
   36 2015 10 27  0  0   7.6 
   36 2015 10 28  0  0  10.0 
   36 2015 10 29  0  0  10.2 
   36 2015 10 30  0  0   8.7 
   36 2015 10 31  0  0   7.1 
   36 2015 11  1  0  0   6.0 
   36 2015 11  2  0  0   4.1 
   36 2015 11  3  0  0   9.8 
   36 2015 11  4  0  0   7.8 
   36 2015 11  5  0  0  11.1 
   36 2015 11  6  0  0  13.1 
   36 2015 11  7  0  0  14.7 
   36 2015 11  8  0  0  14.7 
   36 2015 11  9  0  0  13.2 
   36 2015 11 10  0  0  12.1 
   36 2015 11 11  0  0   9.4 
   36 2015 11 12  0  0   4.9 
   36 2015 11 13  0  0   5.9 
   36 2015 11 14  0  0   8.9 
   36 2015 11 15  0  0  10.7 
   36 2015 11 16  0  0  12.6 
   36 2015 11 17  0  0  10.3 
   36 2015 11 18  0  0  12.5 
   36 2015 11 19  0  0  11.4 
   36 2015 11 20  0  0  10.3 
   36 2015 11 21  0  0   4.1 
   36 2015 11 22  0  0   0.8 
   36 2015 11 23  0  0   0.5 
   36 2015 11 24  0  0   0.3 
   36 2015 11 25  0  0   1.5 
   36 2015 11 26  0  0   1.9 
   36 2015 11 27  0  0   1.5 
   36 2015 11 28  0  0  -0.6 
   36 2015 11 29  0  0   3.3 
   36 2015 11 30  0  0   6.6 
   36 2015 12  1  0  0   6.9 
   36 2015 12  2  0  0   3.7 
   36 2015 12  3  0  0  -0.1 
   36 2015 12  4  0  0   2.0 
   36 2015 12  5  0  0   4.9 
   36 2015 12  6  0  0   3.3 
   36 2015 12  7  0  0   5.7 
   36 2015 12  8  0  0   1.3 
   36 2015 12  9  0  0   5.4 
   36 2015 12 10  0  0   3.4 
   36 2015 12 11  0  0   0.9 
   36 2015 12 12  0  0   2.9 
   36 2015 12 13  0  0   1.5 
   36 2015 12 14  0  0   1.5 
   36 2015 12 15  0  0   4.8 
   36 2015 12 16  0  0   6.8 
   36 2015 12 17  0  0   9.4 
   36 2015 12 18  0  0   8.9 
   36 2015 12 19  0  0   7.9 
   36 2015 12 20  0  0   3.9 
   36 2015 12 21  0  0   5.4 
   36 2015 12 22  0  0   7.2 
   36 2015 12 23  0  0   5.4 
   36 2015 12 24  0  0   5.7 
   36 2015 12 25  0  0   7.5 
   36 2015 12 26  0  0   5.7 
   36 2015 12 27  0  0   5.3 
   36 2015 12 28  0  0   1.1 
   36 2015 12 29  0  0  -2.5 
   36 2015 12 30  0  0   0.0 
   36 2015 12 31  0  0   0.7 
   36 2016  1  1  0  0   3.6 
   36 2016  1  2  0  0   2.8 
   36 2016  1  3  0  0   4.8 
   36 2016  1  4  0  0   5.9 
   36 2016  1  5  0  0   3.9 
   36 2016  1  6  0  0   2.8 
   36 2016  1  7  0  0   4.4 
   36 2016  1  8  0  0   4.9 
   36 2016  1  9  0  0   5.6 
   36 2016  1 10  0  0   5.3 
   36 2016  1 11  0  0   5.6 
   36 2016  1 12  0  0   4.9 
   36 2016  1 13  0  0   2.9 
   36 2016  1 14  0  0   0.8 
   36 2016  1 15  0  0   2.0 
   36 2016  1 16  0  0  -0.7 
   36 2016  1 17  0  0  -2.0 
   36 2016  1 18  0  0  -6.0 
   36 2016  1 19  0  0  -2.0 
   36 2016  1 20  0  0   0.4 
   36 2016  1 21  0  0  -1.2 
   36 2016  1 22  0  0  -3.8 
   36 2016  1 23  0  0   2.2 
   36 2016  1 24  0  0   4.4 
   36 2016  1 25  0  0   7.7 
   36 2016  1 26  0  0   8.5 
   36 2016  1 27  0  0   9.5 
   36 2016  1 28  0  0   8.0 
   36 2016  1 29  0  0   6.8 
   36 2016  1 30  0  0   6.2 
   36 2016  1 31  0  0   5.3 
   36 2016  2  1  0  0  10.7 
   36 2016  2  2  0  0   7.2 
   36 2016  2  3  0  0   4.1 
   36 2016  2  4  0  0   2.6 
   36 2016  2  5  0  0   4.5 
   36 2016  2  6  0  0  11.6 
   36 2016  2  7  0  0  11.2 
   36 2016  2  8  0  0   9.0 
   36 2016  2  9  0  0  10.3 
   36 2016  2 10  0  0   4.2 
   36 2016  2 11  0  0   2.5 
   36 2016  2 12  0  0   4.4 
   36 2016  2 13  0  0   5.9 
   36 2016  2 14  0  0   6.7 
   36 2016  2 15  0  0   4.0 
   36 2016  2 16  0  0   3.0 
   36 2016  2 17  0  0   2.7 
   36 2016  2 18  0  0   3.8 
   36 2016  2 19  0  0   2.5 
   36 2016  2 20  0  0   2.0 
   36 2016  2 21  0  0   8.5 
   36 2016  2 22  0  0  10.8 
   36 2016  2 23  0  0   7.3 
   36 2016  2 24  0  0   3.2 
   36 2016  2 25  0  0   1.9 
   36 2016  2 26  0  0   2.4 
   36 2016  2 27  0  0   3.5 
   36 2016  2 28  0  0   3.3 
   36 2016  2 29  0  0   2.6 
   36 2016  3  1  0  0   1.9 
   36 2016  3  2  0  0   5.1 
   36 2016  3  3  0  0   2.0 
   36 2016  3  4  0  0   6.0 
   36 2016  3  5  0  0   3.5 
   36 2016  3  6  0  0   2.6 
   36 2016  3  7  0  0   2.1 
   36 2016  3  8  0  0   0.7 
   36 2016  3  9  0  0   3.7 
   36 2016  3 10  0  0   3.5 
   36 2016  3 11  0  0   5.1 
   36 2016  3 12  0  0   5.4 
   36 2016  3 13  0  0   5.4 
   36 2016  3 14  0  0   4.4 
   36 2016  3 15  0  0   2.4 
   36 2016  3 16  0  0   3.2 
   36 2016  3 17  0  0   4.9 
   36 2016  3 18  0  0   7.4 
   36 2016  3 19  0  0   8.4 
   36 2016  3 20  0  0   5.4 
   36 2016  3 21  0  0   5.4 
   36 2016  3 22  0  0   6.9 
   36 2016  3 23  0  0   5.7 
   36 2016  3 24  0  0   6.2 
   36 2016  3 25  0  0   5.9 
   36 2016  3 26  0  0   9.6 
   36 2016  3 27  0  0  10.5 
   36 2016  3 28  0  0  10.1 
   36 2016  3 29  0  0  12.0 
   36 2016  3 30  0  0  12.9 
   36 2016  3 31  0  0  18.8 
   36 2016  4  1  0  0  14.3 
   36 2016  4  2  0  0  14.6 
   36 2016  4  3  0  0  20.6 
   36 2016  4  4  0  0  19.7 
   36 2016  4  5  0  0  16.6 
   36 2016  4  6  0  0  10.6 
   36 2016  4  7  0  0   8.8 
   36 2016  4  8  0  0   5.5 
   36 2016  4  9  0  0   7.4 
   36 2016  4 10  0  0  10.6 
   36 2016  4 11  0  0  10.9 
   36 2016  4 12  0  0  13.3 
   36 2016  4 13  0  0  11.2 
   36 2016  4 14  0  0  10.2 
   36 2016  4 15  0  0  11.5 
   36 2016  4 16  0  0  14.3 
   36 2016  4 17  0  0  10.5 
   36 2016  4 18  0  0   5.9 
   36 2016  4 19  0  0   8.1 
   36 2016  4 20  0  0  10.6 
   36 2016  4 21  0  0  12.1 
   36 2016  4 22  0  0  14.4 
   36 2016  4 23  0  0   9.9 
   36 2016  4 24  0  0   3.5 
   36 2016  4 25  0  0   4.0 
   36 2016  4 26  0  0   6.8 
   36 2016  4 27  0  0   4.9 
   36 2016  4 28  0  0   6.4 
   36 2016  4 29  0  0   9.1 
   36 2016  4 30  0  0  12.5 
   36 2016  5  1  0  0   6.9 
   36 2016  5  2  0  0   8.9 
   36 2016  5  3  0  0   9.4 
   36 2016  5  4  0  0   9.4 
   36 2016  5  5  0  0  11.8 
   36 2016  5  6  0  0  18.4 
   36 2016  5  7  0  0  18.6 
   36 2016  5  8  0  0  19.2 
   36 2016  5  9  0  0  20.3 
   36 2016  5 10  0  0  20.3 
   36 2016  5 11  0  0  19.2 
   36 2016  5 12  0  0  12.0 
   36 2016  5 13  0  0  10.4 
   36 2016  5 14  0  0  11.1 
   36 2016  5 15  0  0   8.6 
   36 2016  5 16  0  0   8.2 
